时间,短期预测湿度,短期预测风速,短期预测风向,短期预测温度,短期预测气压,实际功率,实际风速
2018/4/7 18:00,58,9.8,67,19.8,1007,5.76941088,4.863022727
2018/4/7 18:15,58,10,65,19.8,1007,5.604710479,4.951427576
2018/4/7 18:30,58,10.1,64,19.7,1007,4.682573725,4.776066061
2018/4/7 18:45,57,10.3,63,19.7,1007,6.91172936,5.295000606
2018/4/7 19:00,57,10.5,61,19.7,1007,7.330099118,5.554139091
2018/4/7 19:15,57,10.6,61,19.7,1008,6.557860404,5.05627
2018/4/7 19:30,56,10.7,60,19.6,1008,7.312614674,5.387661818
2018/4/7 19:45,56,10.8,58,19.5,1008,7.091018827,5.102191515
2018/4/7 20:00,56,10.9,57,19.5,1008,7.088979518,4.960093333
2018/4/7 20:15,56,10.8,56,19.5,1008,7.730391036,5.416552424
2018/4/7 20:30,56,10.8,55,19.4,1009,6.804878158,5.219840303
2018/4/7 20:45,56,10.7,54,19.3,1009,7.886307772,5.573185758
2018/4/7 21:00,56,10.6,53,19.3,1009,9.290669536,5.469819091
2018/4/7 21:15,56,10.5,52,19.3,1009,6.273280545,4.996678788
2018/4/7 21:30,57,10.3,51,19.2,1009,7.7467536,5.211403333
2018/4/7 21:45,57,10.2,50,19.1,1009,7.40748464,5.181071212
2018/4/7 22:00,57,10,49,19.1,1009,9.609222907,5.648920909
2018/4/7 22:15,57,9.8,48,19,1009,8.412332713,5.367220909
2018/4/7 22:30,57,9.6,47,18.9,1009,8.220455514,5.415233939
2018/4/7 22:45,57,9.4,46,18.9,1009,7.570979936,5.159817273
2018/4/7 23:00,57,9.2,45,18.8,1009,7.145514237,5.095998182
2018/4/7 23:15,58,9,44,18.7,1009,6.228643073,4.907539697
2018/4/7 23:30,58,8.8,43,18.7,1008,6.90135336,4.659539091
2018/4/7 23:45,58,8.6,42,18.6,1008,6.750717881,5.12643
2018/4/8 0:00,64,8.9,40,18.1,1009,7.260136851,5.171477576
2018/4/8 0:15,64,8.8,39,18,1009,5.219176765,4.564430606
2018/4/8 0:30,64,8.7,38,17.8,1008,3.780792518,4.324330909
2018/4/8 0:45,65,8.5,37,17.7,1008,4.343552103,4.263762424
2018/4/8 1:00,65,8.4,36,17.6,1008,4.227196401,4.403709697
2018/4/8 1:15,65,8.3,35,17.5,1008,3.467923226,3.853847576
2018/4/8 1:30,65,8.3,35,17.4,1008,3.060631293,3.790476061
2018/4/8 1:45,65,8.2,34,17.3,1007,2.86167679,3.784099394
2018/4/8 2:00,65,8.2,33,17.2,1007,3.938238071,4.369289394
2018/4/8 2:15,65,8.2,33,17.1,1007,4.310526446,4.15375
2018/4/8 2:30,65,8.2,33,17,1006,5.030552086,4.62284303
2018/4/8 2:45,65,8.2,32,16.9,1006,5.587585939,4.759530909
2018/4/8 3:00,65,8.3,31,16.8,1006,5.90813866,4.859729091
2018/4/8 3:15,65,8.3,31,16.7,1006,4.687415369,4.486493939
2018/4/8 3:30,64,8.4,31,16.6,1006,4.928387257,4.654955455
2018/4/8 3:45,64,8.5,31,16.5,1006,5.420251476,4.906660909
2018/4/8 4:00,64,8.5,31,16.4,1006,5.274050467,4.665302727
2018/4/8 4:15,64,8.7,31,16.3,1006,5.079578228,4.621318788
2018/4/8 4:30,64,8.7,31,16.3,1006,6.733104616,4.777311515
2018/4/8 4:45,64,8.7,31,16.3,1006,7.918923243,5.709381212
2018/4/8 5:00,64,8.7,31,16.2,1006,9.588448826,5.530558485
2018/4/8 5:15,64,8.7,31,16.2,1006,8.269653905,5.295624848
2018/4/8 5:30,64,8.8,31,16.1,1007,6.531504072,5.040825758
2018/4/8 5:45,63,8.8,31,16.1,1007,6.076166001,4.60173
2018/4/8 6:00,63,8.8,31,16.1,1007,6.517229249,5.084757576
2018/4/8 6:15,63,8.8,31,16.1,1007,7.177718957,4.982230606
2018/4/8 6:30,62,8.9,31,16.2,1007,6.825310257,4.96738
2018/4/8 6:45,62,8.9,31,16.2,1007,6.703029874,4.909276667
2018/4/8 7:00,62,8.9,31,16.3,1007,7.680015648,5.075178182
2018/4/8 7:15,62,8.9,32,16.3,1008,10.36967438,5.704493636
2018/4/8 7:30,61,8.9,32,16.4,1008,7.125142258,5.256398182
2018/4/8 7:45,60,8.8,32,16.5,1008,8.886488597,5.49545303
2018/4/8 8:00,60,8.7,33,16.6,1008,7.820584347,5.480951818
2018/4/8 8:15,59,8.7,34,16.7,1008,7.799709329,5.167369091
2018/4/8 8:30,58,8.5,35,16.8,1008,6.547700219,5.069336364
2018/4/8 8:45,57,8.5,36,17,1008,7.840080799,5.459309091
2018/4/8 9:00,56,8.4,37,17.1,1008,9.084261146,5.687940303
2018/4/8 9:15,55,8.4,38,17.2,1008,10.71170185,5.70103303
2018/4/8 9:30,54,8.3,40,17.4,1008,10.9270601,5.927945455
2018/4/8 9:45,54,8.2,41,17.6,1008,12.10622822,6.120059091
2018/4/8 10:00,53,8.1,43,17.7,1008,12.17693817,6.230311515
2018/4/8 10:15,52,8.1,44,17.8,1008,12.9695156,6.237073333
2018/4/8 10:30,52,7.9,46,18,1008,10.8132772,5.811613939
2018/4/8 10:45,51,7.8,48,18.2,1008,9.587034026,5.585871818
2018/4/8 11:00,50,7.7,50,18.3,1008,9.741653287,5.560020303
2018/4/8 11:15,50,7.5,51,18.4,1008,8.381581728,5.392380909
2018/4/8 11:30,50,7.4,54,18.6,1008,6.820365053,4.700956061
2018/4/8 11:45,50,7.3,56,18.7,1007,7.897181978,5.175944242
2018/4/8 12:00,50,7.2,59,18.8,1007,9.481414906,5.690503333
2018/4/8 12:15,50,7.2,62,18.9,1007,9.340970009,5.48181697
2018/4/8 12:30,50,7,64,18.9,1007,10.84102191,5.921590606
2018/4/8 12:45,50,6.9,67,19,1007,7.867604256,5.457262727
2018/4/8 13:00,50,6.8,69,19.1,1007,7.046200751,5.068054545
2018/4/8 13:15,51,6.8,72,19.1,1007,6.664097091,4.95835303
2018/4/8 13:30,52,6.7,75,19.2,1006,5.304163724,4.656040606
2018/4/8 13:45,52,6.6,78,19.3,1006,4.777117719,4.855729091
2018/4/8 14:00,52,6.6,80,19.3,1006,6.128934719,4.865541212
2018/4/8 14:15,52,6.5,83,19.4,1006,6.17885964,5.124805152
2018/4/8 14:30,53,6.5,85,19.5,1006,5.106533583,4.567671212
2018/4/8 14:45,53,6.5,87,19.5,1005,4.311759956,4.475755152
2018/4/8 15:00,54,6.5,90,19.5,1005,4.646762598,4.590963636
2018/4/8 15:15,54,6.4,91,19.6,1005,4.139818769,4.375464242
2018/4/8 15:30,54,6.3,93,19.7,1005,4.313275203,4.222939697
2018/4/8 15:45,55,6.3,94,19.7,1005,3.979659743,4.164518485
2018/4/8 16:00,55,6.2,96,19.7,1005,3.643693948,4.223686667
2018/4/8 16:15,56,6.1,97,19.7,1005,3.282109315,4.091681515
2018/4/8 16:30,56,6.2,97,19.8,1005,3.017525229,4.035438485
2018/4/8 16:45,56,6.1,99,19.8,1005,3.560663855,3.946536364
2018/4/8 17:00,56,6,99,19.8,1005,2.73647797,3.887366667
2018/4/8 17:15,56,5.9,99,19.9,1005,2.196826418,3.520417879
2018/4/8 17:30,57,5.7,99,19.9,1005,2.235420147,3.701792424
2018/4/8 17:45,57,5.6,99,19.9,1005,2.205360107,3.568662727
2018/4/8 18:00,57,5.5,99,19.9,1005,2.427755215,3.693566364
2018/4/8 18:15,57,5.3,99,19.9,1006,2.471469137,3.720700909
2018/4/8 18:30,56,5.2,99,19.9,1006,2.377360935,3.961658788
2018/4/8 18:45,56,5,98,19.9,1006,1.823348802,3.552457879
2018/4/8 19:00,56,4.8,97,19.9,1006,1.689917165,3.35874303
2018/4/8 19:15,56,4.7,96,19.9,1006,1.814683106,3.463025152
2018/4/8 19:30,56,4.6,94,20,1006,2.230115708,3.439060303
2018/4/8 19:45,55,4.4,93,20,1006,1.150256718,3.097446061
2018/4/8 20:00,55,4.2,91,20,1006,0.842113401,2.999910606
2018/4/8 20:15,55,4.1,90,20.1,1006,1.013080778,3.13749697
2018/4/8 20:30,54,4,87,20.1,1007,0.727226191,2.876263333
2018/4/8 20:45,54,3.8,85,20.1,1007,0.963119371,3.078342121
2018/4/8 21:00,54,3.7,84,20.1,1007,0.912641791,3.068807273
2018/4/8 21:15,54,3.6,81,20.1,1007,1.234275081,3.223973242
2018/4/8 21:30,54,3.5,78,20.2,1007,0.688540479,3.026281212
2018/4/8 21:45,54,3.4,76,20.2,1007,0.48164361,2.902777273
2018/4/8 22:00,55,3.4,73,20.2,1007,0.200828436,2.762851212
2018/4/8 22:15,56,3.3,69,20.1,1007,0.333968719,2.831001818
2018/4/8 22:30,57,3.3,65,20.1,1007,0.579627098,3.152854242
2018/4/8 22:45,58,3.3,61,20.1,1007,0.238069901,2.665051515
2018/4/8 23:00,59,3.3,57,20,1007,0.349121618,2.816966364
2018/4/8 23:15,61,3.4,53,19.8,1007,0.259846925,2.799312727
2018/4/8 23:30,62,3.5,50,19.7,1007,0.043114045,2.446246667
2018/4/8 23:45,63,3.6,46,19.6,1007,0.617774674,2.873358485
2018/4/9 0:00,67,3.5,41,19.6,1007,0.736150542,2.959003939
2018/4/9 0:15,69,3.7,38,19.4,1007,0.447793864,2.717325455
2018/4/9 0:30,70,4,35,19.2,1006,0.18894549,2.667988485
2018/4/9 0:45,71,4.3,33,19.1,1006,0.230839317,2.727457879
2018/4/9 1:00,73,4.4,31,19,1006,-0.087531277,2.316621818
2018/4/9 1:15,74,4.6,30,18.8,1006,-0.043291169,2.480456061
2018/4/9 1:30,75,4.9,28,18.7,1006,0.009455515,2.541497576
2018/4/9 1:45,76,5.1,27,18.6,1006,-0.088610202,2.332059394
2018/4/9 2:00,76,5.2,26,18.5,1006,0.128065289,2.722398182
2018/4/9 2:15,76,5.3,26,18.4,1006,0.045085533,2.749217576
2018/4/9 2:30,77,5.4,25,18.3,1006,0.063984171,2.56481
2018/4/9 2:45,77,5.5,25,18.3,1006,-0.072604583,2.306139091
2018/4/9 3:00,77,5.5,25,18.2,1006,-0.04678665,2.16886
2018/4/9 3:15,77,5.5,25,18.2,1006,-0.097578844,2.098765455
2018/4/9 3:30,77,5.5,25,18.1,1006,-0.086265468,2.283975152
2018/4/9 3:45,77,5.5,25,18.1,1005,-0.019825622,2.479828485
2018/4/9 4:00,77,5.5,25,18.1,1005,-0.097034614,2.162665152
2018/4/9 4:15,77,5.4,25,18.1,1005,-0.086885597,1.693109091
2018/4/9 4:30,76,5.4,25,18.1,1005,-0.112453974,2.061276667
2018/4/9 4:45,76,5.3,25,18,1005,0.080176537,2.424175758
2018/4/9 5:00,76,5.2,25,18,1005,0.085082118,2.159232424
2018/4/9 5:15,76,5.1,25,18,1005,-0.107520855,2.298902727
2018/4/9 5:30,76,5,25,17.9,1005,-0.074817729,2.268582121
2018/4/9 5:45,76,4.9,26,17.9,1005,-0.106874723,2.14600303
2018/4/9 6:00,76,4.7,25,17.9,1005,-0.106796691,2.134851212
2018/4/9 6:15,76,4.6,24,17.9,1006,-0.106575841,1.636343939
2018/4/9 6:30,75,4.4,25,17.9,1006,-0.102216005,1.993010606
2018/4/9 6:45,74,4.3,26,17.9,1006,-0.09484168,2.224817576
2018/4/9 7:00,74,4.2,25,18,1006,-0.118174202,2.115035758
2018/4/9 7:15,74,4,27,18.1,1006,-0.095883715,2.10928697
2018/4/9 7:30,73,3.8,28,18.1,1006,-0.098275015,2.062135152
2018/4/9 7:45,72,3.8,29,18.2,1006,-0.104005143,1.558522303
2018/4/9 8:00,72,3.7,31,18.3,1006,-0.103637138,1.511371152
2018/4/9 8:15,71,3.6,34,18.4,1006,-0.086731634,1.454606394
2018/4/9 8:30,69,3.5,37,18.6,1006,-0.101096231,1.752219242
2018/4/9 8:45,68,3.5,39,18.8,1006,-0.100596266,1.553486758
2018/4/9 9:00,67,3.4,43,18.9,1006,-0.104395611,1.668903848
2018/4/9 9:15,66,3.4,45,19.1,1006,-0.093700667,1.446823667
2018/4/9 9:30,66,3.4,50,19.2,1006,-0.096209459,1.747321636
2018/4/9 9:45,65,3.4,54,19.4,1006,-0.103661673,1.741725061
2018/4/9 10:00,64,3.4,58,19.6,1006,-0.096507428,2.083856212
2018/4/9 10:15,64,3.4,62,19.8,1006,-0.107406635,2.051640273
2018/4/9 10:30,63,3.4,66,19.9,1006,-0.111322844,2.190919697
2018/4/9 10:45,62,3.4,69,20,1006,-0.042827723,2.638285455
2018/4/9 11:00,62,3.4,73,20.2,1006,-0.105702262,2.423511818
2018/4/9 11:15,62,3.4,76,20.3,1006,-0.095290068,2.025547152
2018/4/9 11:30,62,3.4,80,20.4,1006,-0.110742226,2.195955697
2018/4/9 11:45,62,3.3,83,20.5,1006,-0.090855853,2.438748182
2018/4/9 12:00,62,3.3,87,20.5,1006,-0.080517716,2.590790152
2018/4/9 12:15,62,3.3,90,20.6,1006,-0.116129716,2.296659697
2018/4/9 12:30,63,3.3,93,20.7,1006,-0.090371593,2.298195152
2018/4/9 12:45,63,3.2,97,20.7,1005,-0.056712777,2.885057273
2018/4/9 13:00,64,3.3,101,20.7,1005,0.082113023,2.339108333
2018/4/9 13:15,64,3.3,104,20.7,1005,-0.104647439,2.258849727
2018/4/9 13:30,65,3.3,108,20.8,1004,-0.121137295,2.758274545
2018/4/9 13:45,66,3.3,111,20.8,1004,-0.112632428,2.946482667
2018/4/9 14:00,67,3.4,114,20.8,1004,-0.107358297,2.89683
2018/4/9 14:15,68,3.6,117,20.9,1004,-0.081566464,2.524539545
2018/4/9 14:30,68,3.8,119,20.9,1004,-0.116450883,2.615655152
2018/4/9 14:45,69,3.9,121,20.9,1003,-0.114856104,2.331331455
2018/4/9 15:00,69,4,124,20.9,1003,-0.12598702,2.214323788
2018/4/9 15:15,70,4.2,125,21,1003,-0.113924373,2.348771818
2018/4/9 15:30,70,4.3,126,21.1,1002,-0.101034489,2.567819091
2018/4/9 15:45,70,4.4,128,21.1,1002,-0.101060662,2.353693636
2018/4/9 16:00,71,4.5,130,21.1,1002,-0.107031473,2.576117576
2018/4/9 16:15,72,4.8,131,21.1,1002,-0.099935151,2.641578485
2018/4/9 16:30,72,4.9,131,21.2,1002,-0.106683905,2.641121515
2018/4/9 16:45,73,5,132,21.2,1002,-0.015597366,2.718177727
2018/4/9 17:00,73,5.1,133,21.3,1002,0.224083524,2.767990455
2018/4/9 17:15,74,5.2,134,21.3,1002,0.031562535,3.118064848
2018/4/9 17:30,74,5.2,135,21.3,1002,0.488393028,2.898488485
2018/4/9 17:45,74,5.2,137,21.4,1002,0.63748826,3.03849697
2018/4/9 18:00,74,5.2,137,21.4,1002,1.554163345,3.458375758
2018/4/9 18:15,74,5.2,138,21.5,1002,1.443191945,3.440619091
2018/4/9 18:30,75,5.3,139,21.5,1002,1.672807821,3.535783636
2018/4/9 18:45,75,5.3,139,21.5,1002,2.087036531,3.709837879
2018/4/9 19:00,75,5.2,140,21.5,1002,2.144744246,3.715720909
2018/4/9 19:15,75,5.2,140,21.6,1002,2.071082759,3.760770606
2018/4/9 19:30,75,5.2,140,21.7,1003,2.055861327,3.69712697
2018/4/9 19:45,75,5,141,21.7,1003,1.771520028,3.545757879
2018/4/9 20:00,75,5,142,21.7,1003,1.298104891,3.282442121
2018/4/9 20:15,75,4.8,141,21.8,1004,0.618024748,2.912744848
2018/4/9 20:30,75,4.6,141,21.9,1004,0.133500862,2.690353636
2018/4/9 20:45,75,4.5,140,21.9,1004,-0.00234261,2.290828485
2018/4/9 21:00,75,4.3,140,21.9,1004,-0.002575973,2.646677576
2018/4/9 21:15,76,4.1,139,21.9,1004,-0.060439068,2.634943636
2018/4/9 21:30,76,4,137,21.9,1004,-0.105655262,2.370278061
2018/4/9 21:45,76,3.7,135,21.9,1004,-0.123398192,2.386862121
2018/4/9 22:00,76,3.5,134,21.9,1004,-0.11448555,1.672463061
2018/4/9 22:15,77,3.2,131,21.9,1004,-0.111910413,1.839093697
2018/4/9 22:30,78,2.9,128,21.8,1004,-0.109132301,1.59329
2018/4/9 22:45,78,2.7,124,21.7,1004,-0.100816944,1.005046667
2018/4/9 23:00,79,2.4,120,21.7,1004,-0.094154778,1.088338909
2018/4/9 23:15,80,2.2,112,21.6,1004,-0.100512155,1.109419121
2018/4/9 23:30,81,1.9,102,21.4,1004,-0.089232014,0.931870667
2018/4/9 23:45,82,1.8,93,21.3,1004,-0.101923931,0.650291879
2018/4/10 0:00,83,1.4,78,21,1004,-0.103519365,0.671052061
2018/4/10 0:15,84,1.4,73,20.8,1004,-0.117896443,0.891197212
2018/4/10 0:30,85,1.4,69,20.7,1004,-0.1051474,1.115851758
2018/4/10 0:45,86,1.4,65,20.6,1003,-0.103060537,1.163964212
2018/4/10 1:00,86,1.4,60,20.5,1003,-0.097828461,1.672966697
2018/4/10 1:15,86,1.4,60,20.4,1003,-0.089444982,1.945436303
2018/4/10 1:30,87,1.4,60,20.3,1003,-0.100663877,2.006767212
2018/4/10 1:45,87,1.4,56,20.2,1003,-0.099484405,2.036179394
2018/4/10 2:00,87,1.4,56,20.1,1003,-0.128248722,2.442720606
2018/4/10 2:15,87,1.5,58,20.1,1003,0.024145837,2.478116364
2018/4/10 2:30,87,1.5,62,20,1003,-0.122333136,2.122585091
2018/4/10 2:45,87,1.5,62,19.9,1003,-0.09168304,2.245468182
2018/4/10 3:00,87,1.5,62,19.9,1003,-0.059565088,2.506605788
2018/4/10 3:15,86,1.6,63,19.9,1003,-0.041239374,2.584867879
2018/4/10 3:30,86,1.6,68,19.9,1002,-0.078671951,2.371773636
2018/4/10 3:45,86,1.6,72,19.9,1002,-0.067989751,2.448394848
2018/4/10 4:00,85,1.7,73,19.9,1002,-0.065098565,2.571524848
2018/4/10 4:15,84,1.8,74,20,1002,-0.090314219,2.296732818
2018/4/10 4:30,84,1.7,77,20.1,1002,-0.077329624,2.303875758
2018/4/10 4:45,84,1.8,81,20.1,1002,-0.108833751,2.26954303
2018/4/10 5:00,83,1.9,81,20.2,1002,-0.104634013,1.995276061
2018/4/10 5:15,83,2,81,20.3,1002,-0.1081045,2.121107576
2018/4/10 5:30,82,2.2,85,20.4,1002,-0.109510967,1.764957576
2018/4/10 5:45,82,2.3,88,20.5,1002,-0.106320624,1.70450697
2018/4/10 6:00,82,2.4,88,20.6,1002,-0.100399456,1.800206667
2018/4/10 6:15,82,2.6,88,20.7,1002,-0.092735649,1.695809333
2018/4/10 6:30,82,2.7,88,20.8,1003,-0.0899515,1.654633273
2018/4/10 6:45,82,2.8,88,20.9,1003,-0.097432234,1.393218303
2018/4/10 7:00,82,3,88,21,1003,-0.103961502,1.581364182
2018/4/10 7:15,82,3.2,88,21.1,1003,-0.116988035,1.315854606
2018/4/10 7:30,82,3.3,88,21.1,1003,-0.098901437,1.136428364
2018/4/10 7:45,82,3.4,88,21.2,1003,-0.094547915,1.271907727
2018/4/10 8:00,82,3.6,88,21.3,1003,-0.105355191,0.852240576
2018/4/10 8:15,82,3.8,88,21.3,1003,-0.087483733,1.047733909
2018/4/10 8:30,82,3.9,87,21.3,1003,-0.113557774,1.298539061
2018/4/10 8:45,82,4,87,21.4,1003,-0.090123191,1.355223333
2018/4/10 9:00,82,4.2,87,21.4,1003,-0.110078133,1.434933697
2018/4/10 9:15,82,4.3,86,21.4,1003,-0.116544429,1.438619273
2018/4/10 9:30,82,4.4,86,21.4,1003,-0.103553874,1.725566303
2018/4/10 9:45,81,4.5,86,21.4,1003,-0.108098659,2.086523485
2018/4/10 10:00,81,4.5,86,21.4,1003,-0.089727341,2.088848788
2018/4/10 10:15,81,4.5,86,21.5,1003,-0.120355721,1.902382121
2018/4/10 10:30,81,4.6,86,21.5,1003,-0.117434652,2.533142758
2018/4/10 10:45,81,4.6,88,21.5,1003,-0.099479996,2.328433879
2018/4/10 11:00,81,4.6,88,21.5,1003,-0.121951543,2.179823364
2018/4/10 11:15,81,4.5,89,21.5,1003,-0.105740573,1.955427576
2018/4/10 11:30,80,4.5,89,21.6,1003,-0.115369523,2.584414394
2018/4/10 11:45,80,4.4,90,21.6,1003,-0.087077144,2.302540242
2018/4/10 12:00,80,4.3,91,21.7,1003,-0.122510472,2.27485
2018/4/10 12:15,80,4.2,94,21.7,1003,-0.099794312,2.314672273
2018/4/10 12:30,80,4.1,96,21.7,1002,-0.11782185,2.719490333
2018/4/10 12:45,80,4,97,21.8,1002,-0.067296494,3.006918182
2018/4/10 13:00,80,4,100,21.9,1002,-0.072529662,2.785212727
2018/4/10 13:15,80,3.9,103,21.9,1002,-0.107891213,2.82667
2018/4/10 13:30,80,3.9,108,21.9,1002,-0.102072555,2.722296667
2018/4/10 13:45,80,3.9,111,22,1002,-0.110202105,2.183949121
2018/4/10 14:00,80,3.9,116,22,1002,-0.113407287,2.474696061
2018/4/10 14:15,80,4,118,22.1,1002,-0.084171232,2.542662455
2018/4/10 14:30,80,4.1,122,22.1,1002,-0.114425224,2.524992061
2018/4/10 14:45,80,4.2,126,22.1,1001,-0.019770114,2.705370909
2018/4/10 15:00,80,4.3,128,22.1,1001,0.085858979,3.103097273
2018/4/10 15:15,81,4.6,131,22.1,1001,0.506969796,3.174772273
2018/4/10 15:30,82,4.8,133,22.2,1001,0.87542286,3.043675455
2018/4/10 15:45,82,4.9,135,22.2,1001,0.640076045,3.245405758
2018/4/10 16:00,82,5.1,137,22.2,1001,0.557668916,3.170252121
2018/4/10 16:15,82,5.2,138,22.2,1001,0.803454305,3.330854848
2018/4/10 16:30,83,5.4,140,22.2,1000,1.137008052,3.715009394
2018/4/10 16:45,83,5.5,142,22.2,1000,0.852513798,3.522818485
2018/4/10 17:00,83,5.6,143,22.2,1000,1.129565548,3.592827273
2018/4/10 17:15,83,5.7,144,22.2,1000,1.869295678,3.873045455
2018/4/10 17:30,83,5.7,146,22.2,1000,4.536957916,4.930231818
2018/4/10 17:45,83,5.7,147,22.2,1000,4.136545464,4.649797273
2018/4/10 18:00,83,5.7,148,22.2,1000,3.214756617,4.141425758
2018/4/10 18:15,84,5.6,150,22.3,1000,1.942212016,3.789581242
2018/4/10 18:30,84,5.5,152,22.3,1000,2.475294611,3.683934182
2018/4/10 18:45,84,5.4,152,22.3,1000,2.436460042,3.768199697
2018/4/10 19:00,84,5.3,154,22.3,1000,1.629727163,3.557393636
2018/4/10 19:15,84,5.3,155,22.3,1000,0.869073636,3.07192
2018/4/10 19:30,85,5.1,157,22.3,1000,1.125708651,3.325247273
2018/4/10 19:45,85,4.9,159,22.3,1000,1.782788722,3.624542424
2018/4/10 20:00,86,4.9,161,22.3,1000,0.948669472,3.021324242
2018/4/10 20:15,86,4.7,163,22.3,1000,0.523701999,2.848599091
2018/4/10 20:30,86,4.6,164,22.3,1001,0.183759205,2.593553333
2018/4/10 20:45,87,4.5,166,22.3,1001,-0.075954404,1.848783727
2018/4/10 21:00,87,4.4,168,22.3,1001,0.055134271,2.592402727
2018/4/10 21:15,88,4.2,169,22.3,1002,0.112411194,2.66350697
2018/4/10 21:30,88,4,171,22.3,1002,0.231701341,2.795463636
2018/4/10 21:45,88,3.9,174,22.3,1002,0.056588153,2.769733939
2018/4/10 22:00,88,3.7,177,22.3,1002,-0.129725914,2.650891212
2018/4/10 22:15,88,3.5,178,22.3,1002,0.001449414,2.559952727
2018/4/10 22:30,89,3.3,180,22.3,1002,0.012095416,2.369015455
2018/4/10 22:45,89,3,182,22.2,1002,-0.072998074,2.083470303
2018/4/10 23:00,89,2.8,186,22.2,1002,0.009845181,2.084383636
2018/4/10 23:15,90,2.4,189,22.1,1002,-0.062165765,2.137072121
2018/4/10 23:30,90,2.1,194,22.1,1002,0.00211762,2.422304242
2018/4/10 23:45,90,1.8,199,22.1,1002,-0.056248613,2.068549394
2018/4/11 0:00,90,1.8,183,22.2,1001,-0.027106007,2.138881212
2018/4/11 0:15,90,1.4,188,22.1,1001,-0.01034483,2.059302727
2018/4/11 0:30,90,1,197,22.1,1000,-0.080584543,2.227194242
2018/4/11 0:45,91,0.8,210,22,1000,-0.006352167,2.477527273
2018/4/11 1:00,91,0.6,225,21.9,1000,-0.037367977,2.539215455
2018/4/11 1:15,91,0.4,256,21.9,1000,-0.094287102,2.584958485
2018/4/11 1:30,91,0.4,270,21.8,1000,-0.110410028,2.656586667
2018/4/11 1:45,91,0.5,307,21.7,1000,-0.04799781,2.869088182
2018/4/11 2:00,91,0.6,321,21.7,1000,0.235646859,2.975787576
2018/4/11 2:15,91,0.8,330,21.7,1000,0.132268236,2.809204545
2018/4/11 2:30,91,0.9,339,21.6,1000,-0.009454451,2.88636
2018/4/11 2:45,91,1,349,21.5,1000,0.003755079,2.636206364
2018/4/11 3:00,91,1.2,351,21.5,1000,-0.100193982,2.706916061
2018/4/11 3:15,91,1.3,356,21.5,1000,-0.043584147,2.940325152
2018/4/11 3:30,90,1.3,0,21.5,1000,-0.031520106,2.878193939
2018/4/11 3:45,90,1.4,0,21.5,1000,-0.052452907,2.764777879
2018/4/11 4:00,90,1.4,4,21.5,1000,-0.078125682,2.720961515
2018/4/11 4:15,90,1.5,4,21.5,1000,-0.070363623,3.081309091
2018/4/11 4:30,90,1.5,8,21.5,1000,0.430379704,3.088844242
2018/4/11 4:45,89,1.5,11,21.5,1000,1.14186525,3.097381818
2018/4/11 5:00,89,1.6,15,21.5,1000,1.034284064,3.143600909
2018/4/11 5:15,89,1.6,18,21.6,1000,0.421450699,2.647383636
2018/4/11 5:30,88,1.6,18,21.7,1000,1.076104514,3.066311212
2018/4/11 5:45,88,1.5,23,21.7,1000,0.735083562,2.931537273
2018/4/11 6:00,88,1.5,23,21.7,1000,0.896854219,2.950528182
2018/4/11 6:15,88,1.5,28,21.8,1000,1.130043496,3.199937273
2018/4/11 6:30,88,1.5,28,21.9,1001,0.285505881,2.636808182
2018/4/11 6:45,88,1.4,30,21.9,1001,0.473817736,2.910839697
2018/4/11 7:00,88,1.3,32,21.9,1001,0.484884471,2.681587515
2018/4/11 7:15,88,1.2,35,22,1001,0.418806103,2.76001
2018/4/11 7:30,88,1.1,38,22.1,1001,0.149708824,2.655718182
2018/4/11 7:45,88,1.1,38,22.1,1001,0.122152165,2.564653636
2018/4/11 8:00,88,1.1,41,22.1,1001,0.321649062,2.68401397
2018/4/11 8:15,89,1,45,22.1,1001,0.035657508,2.623669091
2018/4/11 8:30,90,0.8,45,22.2,1001,-0.053244737,2.583695152
2018/4/11 8:45,90,0.7,45,22.2,1001,0.001668703,2.842464242
2018/4/11 9:00,90,0.6,51,22.2,1001,0.000463471,2.73829
2018/4/11 9:15,90,0.4,63,22.3,1001,-0.116524202,2.158130939
2018/4/11 9:30,91,0.3,90,22.3,1000,-0.103880041,1.916092636
2018/4/11 9:45,91,0.3,108,22.3,1000,-0.109281547,2.06246697
2018/4/11 10:00,91,0.3,135,22.3,1000,-0.109552666,1.848226848
2018/4/11 10:15,92,0.4,180,22.3,1000,-0.105390554,1.662850152
2018/4/11 10:30,92,0.6,189,22.4,1000,-0.123305174,1.976462152
2018/4/11 10:45,92,0.8,194,22.4,1000,-0.107396368,2.04833297
2018/4/11 11:00,92,1.1,195,22.5,1000,-0.051338106,2.207350758
2018/4/11 11:15,92,1.4,201,22.5,1000,-0.095477426,2.252410606
2018/4/11 11:30,92,1.7,201,22.6,1000,-0.135639555,2.640109636
2018/4/11 11:45,92,2,200,22.7,1000,-0.054697046,3.390201212
2018/4/11 12:00,92,2.4,202,22.8,1000,0.218951212,3.247927273
2018/4/11 12:15,92,2.7,202,22.9,1000,0.263500557,3.063838182
2018/4/11 12:30,92,3,201,22.9,1000,0.492314794,3.259438788
2018/4/11 12:45,92,3.4,203,23,999,0.223798424,3.021124242
2018/4/11 13:00,92,3.7,202,23.1,999,0.783487943,3.379896697
2018/4/11 13:15,92,4,201,23.1,999,0.965236091,3.379995455
